,Price,Km,Power,Year,Gas,Transmission,URL
125,37500,122000,190,2019,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-320-d-pack-m-ID8PkPtG.html
126,20900,172000,150,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-318-d-touring-advantage-ID8PpOQ4.html
127,52500,29000,293,2021,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-pack-m-auto-ID8PsfYt.html
128,34999,149000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-auto-ID8Ps9TP.html
129,42490,55000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-auto-ID8PrPEx.html
130,41000,62000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-pack-m-shadow-auto-ID8PoRO4.html
131,25800,95000,252,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-iperformance-ID8Pq7Lu.html
132,41990,71000,190,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-auto-ID8Pnejn.html
133,46000,20000,204,2022,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-320-e-touring-corporate-edition-auto-ID8Pp5Tu.html
134,21950,134500,163,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-aut-efficient-dynamics-edition-advantage-ID8PsLgX.html
135,41000,70000,190,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-aut-sport-line-ID8Pst5c.html
136,34900,114413,252,2018,Gasolina,Automática,https://www.standvirtual.com/anuncio/bmw-330-i-pack-m-auto-ID8Pt3ih.html
137,32750,119000,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-gran-turismo-d-pack-m-auto-ID8PlYiV.html
138,24900,171000,218,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-325-gran-turismo-d-pack-m-ID8PsfaQ.html
139,32900,99426,252,2016,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-330-e-iperformance-pack-m-ID8Pt3ia.html
140,23999,158996,190,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-line-luxury-auto-ID8Ppryd.html
141,35750,97000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-320-d-touring-line-sport-auto-ID8Pr32T.html
142,31500,92084,190,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-320-d-touring-pack-m-ID8PkJtS.html
143,21490,110884,116,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/bmw-316-d-touring-advantage-ID8Prmxz.html
144,107000,27000,431,2019,Gasolina,Automática,https://www.standvirtual.com/anuncio/bmw-m3-ID8Plaw8.html
