,Price,Km,Power,Year,Gas,Transmission,URL
156,48999,132703,367,2016,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-43-amg-4-matic-ID8Poe7b.html
157,53990,13300,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PqAus.html
158,31999,64346,160,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pmh9T.html
159,29500,177481,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PrpQ0.html
160,36900,163589,204,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-ID8PhlqZ.html
161,37900,129409,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PngsN.html
162,28900,170000,160,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8PqfDO.html
163,30900,150000,170,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PofkI.html
164,44900,33723,194,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pmstk.html
165,29990,75000,136,2018,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-ID8Plw8R.html
166,23900,209000,136,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-ID8Pn7Tv.html
167,31500,72277,279,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-350-e-ID8PrBC0.html
168,35000,85000,170,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-aut-ID8Pt3pf.html
169,23900,148000,170,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-ID8Ps4Na.html
170,31400,123000,170,2018,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Plu7F.html
171,21750,230000,116,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-bluetec-amg-line-aut-ID8Pt3oF.html
172,21900,239954,170,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-avantgarde-ID8PpwOK.html
173,43900,88173,204,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-ID8Pm678.html
174,63000,11500,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8Pmzpp.html
175,28990,110500,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-aut-ID8Pq1jl.html
176,39900,111200,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-aut-ID8PrfO7.html
177,28500,152000,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-aut-ID8PsLns.html
178,28700,166000,184,2016,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-aut-ID8PqAUK.html
179,49950,27000,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PpA2d.html
180,22800,98000,116,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-avantgarde-ID8Pqfvu.html
181,58000,22000,258,2021,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-ID8Pm1qI.html
182,46900,56700,194,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PssRW.html
183,54000,171128,200,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8Ps48M.html
184,57000,26579,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-ID8Ps48G.html
185,60000,23516,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-ID8Ps48A.html
186,61000,9400,245,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8Ps482.html
187,56000,21350,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Psfya.html
188,47990,44689,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PmsBa.html
189,29500,119527,160,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8PsBdm.html
190,56000,23000,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PrHVv.html
191,41950,14995,160,2021,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-business-solutions-ID8PpO5H.html
192,27450,122777,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-aut-ID8PsXeU.html
193,33500,76850,184,2017,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-aut-ID8Pt3eB.html
194,25000,150000,136,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-bluetec-d-ID8Pt3ds.html
195,23500,142000,122,2017,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-station-exclusive-ID8PrpIw.html
196,59900,16739,265,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8PpFsM.html
197,44900,58479,306,2020,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-de-amg-line-ID8PsTn9.html
